what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415620578795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415620583150
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415620599592
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415620609013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415620619750
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415628193672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628193672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628231267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628234463
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415628238186
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415628239103
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415628244100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628244540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628461996
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415628462016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415628472737
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1415628487557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415628490459
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1415628493311
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1415628493551
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1415628493701
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1415628493851
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1415628494277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628503057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628503187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628503347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628503547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628503747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628503927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628504107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628507125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628507275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628507435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628507595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628507755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628507945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628508245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628510215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628510365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628510525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628510695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628510875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628511075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415628511335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415628514365
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415628535319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628541175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628576145
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415628576165
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1415628620475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415628629925
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415628633417
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415628634338
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415628639311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628647428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628834364
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415628834374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415628870941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629016968
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415629019253
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629020046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415629033913
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1415629042622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415629050064
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629089280
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629089320
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629094682
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629094722
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629102327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629142464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629569350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629584453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629649092
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629651833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415629666638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415629714050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629737520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629746100
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415629879161
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415629881517
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --sidp=0x1001290, --id=0x12345678, --timestamp=1415101208] return code: 4, 'other error'",1415629882417
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x1001290, --id=0x12345678, --timestamp=1415101208, /cygdrive/c/Users/Pablo/PFC/software/frec_gen/frec_gen.elf] return code: 4, 'other error'",1415629885370
error,log,,,"Downloading ELF Process failed",1415629885370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629885400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629889498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629890728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629909261
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415629912310
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415629913163
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415629918194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629926470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629958934
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629958954
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415629960147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629961510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629962920
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415629962940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415629966800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415630079926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415630103185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415630116658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415630135908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415630137048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415630185380
