what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1415636386190
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1415636386190
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1415636386200
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1415636386200
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1415636386200
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1415636386200
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1415636386200
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1415636386200
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1415636386200
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1415636386200
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1415636386200
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1415636386200
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1415636386200
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1415636386200
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1415636386200
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1415636386200
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1415636386200
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1415636386200
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1415636386200
os,sysinfo,,,"win32",1415636386200
arch,sysinfo,,,"x86",1415636386200
ws,sysinfo,,,"win32",1415636386200
locale,sysinfo,,,"es_ES",1415636386200
processors,sysinfo,,,"8",1415636386200
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1415636386200
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1415636386200
java.specification.name,sysinfo,,,"Java Platform API Specification",1415636386200
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415636386200
java.specification.version,sysinfo,,,"1.6",1415636386200
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1415636386200
java.version,sysinfo,,,"1.6.0_23",1415636386200
java.vm.info,sysinfo,,,"mixed mode",1415636386200
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1415636386200
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1415636386200
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415636386200
java.vm.specification.version,sysinfo,,,"1.0",1415636386200
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1415636386200
java.vm.version,sysinfo,,,"19.0-b09",1415636386200
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1415636386690
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1415636415323
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1415636415483
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1415636415483
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1415636415503
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1415636415503
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415636415543
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415636417344
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1415636417684
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1415636417694
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1415636417694
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1415636417694
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1415636417694
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --sidp=0x1001290, --id=0x12345678, --timestamp=1415101208] return code: 4, 'other error'",1415636420855
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x1001290, --id=0x12345678, --timestamp=1415101208, /cygdrive/c/Users/Pablo/PFC/software/frec_gen/frec_gen.elf] return code: 4, 'other error'",1415636423810
error,log,,,"Downloading ELF Process failed",1415636423810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636423840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636424910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636426303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636427193
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1415636427253
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636427293
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1415636427383
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1415636427473
