what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415202796423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415202800540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415202807983
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415202809212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415202879703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415202905823
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415203003729
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415203008704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415203051919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415203053668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415203054641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415203058055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415203125997
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415203129386
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415203130301
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415203135107
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415203147051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415203150028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415203156092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203158730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203169518
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1415203170438
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415203180221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415203202244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203205626
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415203206703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203207582
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415203207592
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1415203212348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203271077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203299993
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415203350923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203390925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203456686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415203457732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415204097207
